continent,country,OSMID,name,center_lat,center_lon,north,south,east,west
Asia,japan,785343516,上田女子短期大学,36.37006641,138.2202542,36.3708962,36.3690235,138.2222383,138.2188627
Asia,japan,786434023,京都華頂大学,35.00599484,135.7789249,35.0065993,35.0052883,135.7795988,135.7783838
Asia,japan,788310024,京都産業大学,35.07324147,135.7554413,35.0751097,35.0717138,135.7594769,135.7534379
Asia,japan,788310025,京都産業大学,35.0684572,135.7576559,35.0727763,35.0655505,135.7597813,135.7549352
Asia,japan,790824448,同志社大学,35.02990263,135.7628246,35.0303404,35.0291892,135.7633268,135.7623549
Asia,japan,790834221,同志社女子大学 京田辺キャンパス,34.8053393,135.7721673,34.8070491,34.8028801,135.7756908,135.7701239
Asia,japan,790834226,同志社大学 京田辺キャンパス,34.79938018,135.7672905,34.8044305,34.7954025,135.7739246,135.7622704
Asia,japan,790834227,同志社大学 京田辺キャンパス,34.80087153,135.7612886,34.8028812,34.7979729,135.7638448,135.7589827
Asia,japan,790977679,平安女学院大学 京都キャンパス,35.02023267,135.7587897,35.0204467,35.0200233,135.7592113,135.7585824
Asia,japan,790977680,平安女学院大学 京都キャンパス,35.01936366,135.7585639,35.0199053,35.0189556,135.7591808,135.7580033
Asia,japan,790996615,平安女学院大学 高槻キャンパス,34.86795118,135.5856984,34.8692419,34.8668134,135.5869545,135.5844922
Asia,japan,793659008,奈良女子大学,34.68812036,135.8276125,34.6892982,34.6868689,135.8296435,135.8261257
Asia,japan,799275658,保健医療経営大学,33.14145999,130.4599188,33.1435815,33.1396755,130.4603617,130.4576516
Asia,japan,799283861,稚内北星学園大学,45.3829997,141.7188955,45.3835298,45.3823543,141.7200655,141.7175254
Asia,japan,803794984,国際医療福祉大学,35.76175631,140.2956397,35.7623156,35.7610265,140.2964777,140.2950983
Asia,japan,803794985,,35.76113225,140.294588,35.7619429,35.7605738,140.2952311,140.293717
Asia,japan,80509747,国立名古屋大学 宇宙地球環境研究所,34.8388351,137.3679595,34.8400693,34.8372154,137.3707934,137.3642193
Asia,japan,81056653,会津大学,37.52394983,139.9370016,37.5262756,37.5214936,139.9404417,139.9355672
Asia,japan,81096486,鶴見大学,35.50561786,139.6743855,35.5060857,35.5050746,139.6750143,139.6733353
Asia,japan,82098568,豊橋技術科学大学,34.70097648,137.4081043,34.7035885,34.6988874,137.414237,137.4035017
Asia,japan,82384838,新潟大学（五十嵐キャンパス）,37.86887384,138.9421744,37.8729767,37.8646742,138.9479092,138.9355827
Asia,japan,82622143,岩手県立大学,39.80166964,141.1386381,39.8060419,39.7993936,141.1409411,141.1310606
Asia,japan,83499067,長岡技術科学大学 (Nagaoka University of Technology),37.42318259,138.7779534,37.4288004,37.4183394,138.7820109,138.7742544
Asia,japan,85826039,日本映画大学,35.59119917,139.5126149,35.5921505,35.5906096,139.5135465,139.5117168
Asia,japan,87378384,学校法人東洋大学川越キャンパス,35.93467658,139.4337994,35.9376981,35.9325142,139.4367195,139.4284784
Asia,japan,87654853,学校法人東京国際大学第2キャンパス,35.91966987,139.4452234,35.9210708,35.9185463,139.4469322,139.4427567
Asia,japan,87655397,学校法人東京国際大学第1キャンパス,35.92641726,139.4385323,35.9278971,35.9252091,139.4395535,139.4371801
Asia,japan,88161447,日本大学工学部,37.35907482,140.3825968,37.362399,37.3567957,140.389271,140.3768332
Asia,japan,88797915,,34.49010174,135.5325215,34.4908066,34.4891536,135.5335483,135.5312482
Asia,japan,89261566,北星学園大学,43.02432784,141.4495331,43.0263538,43.0224696,141.4516846,141.4464908
Asia,japan,89666354,武蔵大学,35.73679903,139.66717,35.7382978,35.7354524,139.6695227,139.6648315
Asia,japan,90566414,長崎大学,32.78684021,129.8645605,32.7887988,32.7835584,129.868965,129.8625441
Asia,japan,90567167,長崎大学経済学部,32.75887118,129.8881078,32.7611751,32.7572069,129.8889685,129.8866477
Asia,japan,90567268,長崎大学医学部,32.77333486,129.8687541,32.7755786,32.7714685,129.8700051,129.8671978
Asia,japan,90818373,横浜市立大学,35.33261178,139.6162063,35.3345794,35.3316252,139.619734,139.6128437
Asia,japan,90993451,国士舘大学 世田谷キャンパス,35.6479509,139.6533742,35.6490351,35.646712,139.6545366,139.6525687
Asia,japan,91010396,駒澤大学,35.62903421,139.6584963,35.6303517,35.6279976,139.6602108,139.6564726
Asia,japan,91375751,東京都市大学 世田谷キャンパス,35.59849774,139.6512082,35.599695,35.5965081,139.6525782,139.6500013
Asia,japan,91536444,茨城大学,36.40160672,140.4431406,36.4037598,36.398323,140.4459699,140.4403619
Asia,japan,91585687,武蔵野美術大学,35.70743035,139.5880292,35.7078093,35.7070546,139.588386,139.5876809
Asia,japan,91656419,埼玉大学,35.86154646,139.607407,35.8659129,35.8583464,139.6097258,139.6054015
Asia,japan,92730437,つくば国際大学,36.10707535,140.1983175,36.107968,36.1058907,140.2003208,140.1970399
Asia,japan,92830414,奈良女子大学 寄宿寮?国際学生宿舎,34.68787301,135.8301728,34.6885778,34.6874005,135.8306322,135.8297259
Asia,japan,93066418,国士舘大学 町田キャンパス,35.59477346,139.4655181,35.5963404,35.5929882,139.4679577,139.4633708
Asia,japan,93872704,東海大学 工学部,35.66450081,139.6847999,35.6650143,35.6640833,139.6856413,139.6836296
Asia,japan,94865915,慶應義塾大学 湘南藤沢キャンパス,35.38807525,139.4279255,35.3923284,35.3845299,139.4320101,139.4245609
Asia,japan,95189371,芝浦工業大学　大宮キャンパス,35.95182666,139.654,35.954282,35.9493415,139.6572722,139.6514631
Asia,japan,95214926,はこだて未来大学,41.84094794,140.7666271,41.8453168,41.8387865,140.7703435,140.7647216
Asia,japan,97367390,学習院,35.71848127,139.7095327,35.7212861,35.7164098,139.7132117,139.7059464
Asia,japan,98862303,東京富士大学本館,35.71479015,139.7010546,35.7149302,35.7146503,139.7014406,139.7006925
Asia,japan,98892796,専修大学 生田キャンパス,35.60969381,139.5545547,35.6122845,35.6076485,139.5563368,139.5509856
Asia,japan,99030642,聖マリアンナ医科大学,35.60011987,139.5485498,35.6014465,35.5988513,139.551229,139.5470689
Asia,japan,99149095,奈良大学,34.71417673,135.7824778,34.7160141,34.7128038,135.7848815,135.7806246
Asia,japan,99285168,奈良教育大学,34.67411386,135.8430575,34.6758944,34.672333,135.8458046,135.8399242
Asia,japan,99499583,立命館朱雀キャンパス (Ritsumeikan University),35.00911121,135.7422696,35.0097222,35.0086232,135.7425118,135.7417494
Asia,japan,99511160,神奈川工科大学,35.48622029,139.3429985,35.4881523,35.4851026,139.3457358,139.3404093
Asia,japan,99979720,摂南大学（寝屋川キャンパス）,34.77860735,135.6108968,34.7811126,34.7767469,135.6131486,135.6099605
Asia,malaysia_singapore_brunei,115105262,Nanyang Technological University,1.348219763,103.681833,1.3569054,1.3396504,103.6900511,103.6760092
Asia,malaysia_singapore_brunei,125845194,Yale-NUS College,1.307302614,103.772354,1.3087864,1.305469,103.7728456,103.7716628
Asia,malaysia_singapore_brunei,133054990,Universiti Multimedia,2.927898494,101.6428459,2.9335382,2.922116,101.6466189,101.6377999
Asia,malaysia_singapore_brunei,137684670,Universiti Tenaga Nasional,2.970140653,101.7331493,2.9802995,2.9619602,101.7443494,101.7231754
Asia,malaysia_singapore_brunei,139060891,UiTM Jalan Othman,3.087522338,101.6518512,3.0881805,3.0869175,101.6524159,101.6513845
Asia,malaysia_singapore_brunei,141913031,Brenner Centre For Molecular Medicine,1.294782183,103.7806087,1.2949417,1.2946629,103.7807676,103.7804377
Asia,malaysia_singapore_brunei,145135729,University of Malaya,3.121546792,101.6538737,3.1352819,3.1104353,101.6634353,101.6441351
Asia,malaysia_singapore_brunei,149515314,University Tunku Abdul Rahman (UTAR) Sungai Long Campus,3.03983475,101.7942887,3.0408101,3.0389425,101.7950066,101.7934784
Asia,malaysia_singapore_brunei,154172900,Republic Polytechnic,1.444776347,103.7849229,1.4477987,1.4419984,103.7881594,103.7825201
Asia,malaysia_singapore_brunei,154435402,Universiti Islam Antarabangsa Malaysia (UIAM) Kampus Petaling Jaya,3.119672382,101.6411301,3.1218994,3.1187784,101.642665,101.6384271
Asia,malaysia_singapore_brunei,159985171,James Cook University Singapore,1.37498775,103.8290546,1.3758839,1.3740927,103.8294804,103.8286012
Asia,malaysia_singapore_brunei,172363383,Former PSB Academy Campus (Delta),1.28688103,103.8262315,1.2880862,1.2864085,103.8273666,103.8255218
Asia,malaysia_singapore_brunei,172495541,Singapore Polytechnic,1.309443269,103.77699,1.3122937,1.3057686,103.7828784,103.7722465
Asia,malaysia_singapore_brunei,193797804,Multi Varsity Complex,1.430643544,103.6119126,1.4314425,1.4293751,103.6128993,103.6105979
Asia,malaysia_singapore_brunei,193798576,Newcastle University Medicine Malaysia,1.429101085,103.6140353,1.4305677,1.4274741,103.615129,103.6126407
Asia,malaysia_singapore_brunei,210350320,Taylor's University Lakeside Campus,3.063257978,101.6163994,3.0653558,3.060698,101.6181577,101.6153869
Asia,malaysia_singapore_brunei,210994247,Monash University Malaysia,3.063979234,101.6004738,3.0652325,3.0625722,101.6020573,101.5990908
Asia,malaysia_singapore_brunei,221946546,ITE College Central,1.37755705,103.8566738,1.3800237,1.3759699,103.8579998,103.8549971
Asia,malaysia_singapore_brunei,223860465,Singapore University of Technology and Design Campus,1.340898995,103.9638405,1.343855,1.3395823,103.966433,103.9613271
Asia,malaysia_singapore_brunei,231982963,Southern University College,1.53353815,103.6817135,1.5356064,1.5314699,103.6837552,103.6796717
Asia,malaysia_singapore_brunei,243893571,UNIMAS Faculty of Medicine and Health Sciences,1.53934872,110.3387911,1.5397727,1.5384107,110.3393113,110.3381208
Asia,malaysia_singapore_brunei,246971006,Universiti Sains Malaysia,5.355997886,100.2981145,5.3628395,5.3520777,100.3109859,100.2882925
Asia,malaysia_singapore_brunei,251194883,Universiti Sains Malaysia Kampus Kejuruteraan,5.150222735,100.4958214,5.1561569,5.1410652,100.5009025,100.4880187
Asia,malaysia_singapore_brunei,261053261,Tunku Abdul Rahman University College Penang Campus,5.452085609,100.2850854,5.4537993,5.4510304,100.2865585,100.2835769
Asia,malaysia_singapore_brunei,271750273,Swinburne University of Technology Sarawak Campus,1.532248753,110.3570216,1.5340804,1.5308387,110.3584602,110.3558018
Asia,malaysia_singapore_brunei,271794704,Curtin Singapore,1.327106,103.8542098,1.3280616,1.3263225,103.8552475,103.8530363
Asia,malaysia_singapore_brunei,272513401,Institut Pendidikan Guru (IPG) Kampus Batu Lintang,1.530291784,110.349273,1.5328848,1.5280181,110.3518267,110.3461325
Asia,malaysia_singapore_brunei,292387418,University Putra Malaysia (Faculty of Engineering),3.005941472,101.7210483,3.0092551,3.0033395,101.7227652,101.718586
Asia,malaysia_singapore_brunei,295245220,University of Malaya Faculty of Computer Science and Engineering,2.914740738,101.6585922,2.9157716,2.9127797,101.6592219,101.6567274
Asia,malaysia_singapore_brunei,304614638,James Cook University Singapore,1.31537539,103.8755403,1.3165511,1.3141592,103.8767784,103.8751181
Asia,malaysia_singapore_brunei,310021948,Universiti Islam Sultan Sharif Ali,4.905477342,114.9140003,4.906937,4.9043667,114.9155617,114.9122603
Asia,malaysia_singapore_brunei,315413195,Institut Pendidikan Guru Kampus Darulaman,6.243468294,100.4328496,6.2458991,6.2409994,100.4348746,100.4297173
Asia,malaysia_singapore_brunei,317330141,Universiti Tun Hussein Onn Malaysia (UTHM),1.857490992,103.0838064,1.8673717,1.8507531,103.0917821,103.078693
Asia,malaysia_singapore_brunei,323067795,Universiti Malaysia Kelantan (UMK) Kampus Jeli,5.74488515,101.8641395,5.7469345,5.7431685,101.866577,101.8615948
Asia,malaysia_singapore_brunei,325300983,Universiti Islam Antarabangsa Malaysia (UIAM),3.253846425,101.7369171,3.2612576,3.244863,101.7452024,101.7278715
Asia,malaysia_singapore_brunei,325897192,Singapore Polytechnic (Poly Marina),1.293782433,103.7631473,1.2942229,1.2935241,103.7634839,103.7626045
Asia,malaysia_singapore_brunei,334124316,INSEAD Asia,1.299750938,103.7861791,1.3006258,1.2989757,103.7873821,103.7857359
Asia,malaysia_singapore_brunei,339101068,Universiti Teknologi Petronas,4.382519798,100.9692943,4.3905696,4.3748019,100.9804787,100.9596908
Asia,malaysia_singapore_brunei,342736309,Universiti Teknologi Brunei,4.978008818,114.900843,4.980645,4.975949,114.9032273,114.898384
Asia,malaysia_singapore_brunei,34408003,Temasek Polytechnic,1.345663353,103.9301787,1.3487921,1.3412034,103.9358963,103.9275345
Asia,malaysia_singapore_brunei,35153134,Management and Science University,3.07859705,101.5525159,3.080275,3.0764989,101.5537091,101.551739
Asia,malaysia_singapore_brunei,369322734,Manipal International University,2.821421,101.7778831,2.8230752,2.8181332,101.781313,101.7749079
Asia,malaysia_singapore_brunei,369629292,Tunku Abdul Rahman University College Johor Campus,2.462752044,102.9015469,2.4650569,2.4614882,102.9035904,102.8979041
Asia,malaysia_singapore_brunei,369640194,Universiti Kebangsaan Malaysia,2.923655118,101.7860031,2.9407216,2.9074459,101.7957801,101.7662302
Asia,malaysia_singapore_brunei,369791171,Universiti Putra Malaysia,2.992388616,101.7177062,3.0111705,2.9756205,101.7315993,101.70261
Asia,malaysia_singapore_brunei,369793963,Universiti Teknologi Malaysia,1.553315678,103.6395862,1.5765879,1.5404633,103.6606482,103.6156172
Asia,malaysia_singapore_brunei,369957532,Universiti Utara Malaysia,6.458443001,100.5056143,6.4848137,6.4442567,100.5168061,100.4959989
Asia,malaysia_singapore_brunei,369971906,Universiti Malaysia Sabah (UMS),6.041194201,116.1225782,6.0494125,6.0272955,116.1310225,116.1096443
Asia,malaysia_singapore_brunei,369974052,UPSI Kampus Sultan Abdul Jalil Shah,3.684463221,101.5248847,3.6888935,3.6808472,101.5284338,101.5222288
Asia,malaysia_singapore_brunei,371683008,Universiti Pertahanan Nasional Malaysia,3.047360719,101.7202852,3.0553477,3.0413385,101.7275543,101.7154488
Asia,malaysia_singapore_brunei,372072208,National University of Singapore (Bukit Timah),1.3195375,103.8181749,1.3215041,1.3178435,103.8207791,103.8162661
Asia,malaysia_singapore_brunei,372720667,Universiti Islam Antarabangsa Malaysia Kampus Kuantan,3.845672021,103.3079991,3.8574921,3.8349226,103.3172846,103.2991338
Asia,malaysia_singapore_brunei,372982208,Universiti Teknologi MARA Kampus Samarahan,1.44616308,110.4513615,1.4546739,1.4384034,110.4574544,110.4405565
Asia,malaysia_singapore_brunei,372982460,"Universiti Teknologi MARA Kampus Samarahan 2, Fasa 1",1.4504885,110.4311164,1.4533332,1.4470803,110.4337758,110.4277784
Asia,malaysia_singapore_brunei,373009734,Universiti Putra Malaysia Kampus Bintulu,3.209003691,113.0860027,3.2266295,3.2017349,113.1020961,113.0598524
Asia,malaysia_singapore_brunei,37394703,Nanyang Polytechnic,1.379771135,103.8489084,1.3851931,1.3764076,103.8512102,103.846647
Asia,malaysia_singapore_brunei,374080302,Universiti Teknologi MARA Shah Alam,3.067853439,101.4993925,3.0743056,3.0626354,101.5090101,101.4915929
Asia,malaysia_singapore_brunei,374250072,Universiti Teknologi MARA Johor,2.487930174,102.7286839,2.4928118,2.4845818,102.7339674,102.7219782
Asia,malaysia_singapore_brunei,374252358,Universiti Teknologi MARA Terengganu,4.700832588,103.4394105,4.7084453,4.6955356,103.4459286,103.4351632
Asia,malaysia_singapore_brunei,374306889,Universiti Teknologi MARA Melaka,2.366874798,102.1811883,2.3713116,2.3611533,102.1892352,102.1761044
Asia,malaysia_singapore_brunei,374395858,Universiti Teknologi MARA Kampus Puncak Alam,3.200963049,101.4510919,3.2136838,3.1922561,101.4645703,101.440855
Asia,malaysia_singapore_brunei,374421326,Universiti Malaysia Terengganu,5.410003359,103.0874356,5.4156243,5.4034277,103.094739,103.0848351
Asia,malaysia_singapore_brunei,374517353,Universiti Teknologi MARA Perlis,6.449503507,100.2822043,6.4555337,6.4440853,100.2879026,100.2725023
Asia,malaysia_singapore_brunei,374789929,Universiti Teknologi MARA Kelantan,5.761768595,102.2754749,5.7673951,5.7567306,102.2788087,102.2728873
Asia,malaysia_singapore_brunei,374833802,Universiti Teknologi MARA Perak,4.35702478,100.9562456,4.3623199,4.3505735,100.9621773,100.9523532
Asia,malaysia_singapore_brunei,374910532,Universiti Teknologi MARA Negeri Sembilan,2.793552343,102.2198214,2.7975768,2.7892011,102.2234701,102.2165291
Asia,malaysia_singapore_brunei,374912073,Universiti Teknologi MARA Pulau Pinang,5.382851568,100.4156778,5.386439,5.3801394,100.419317,100.4115359
Asia,malaysia_singapore_brunei,374920834,Universiti Teknologi MARA Sabah,6.065128295,116.1359367,6.0712617,6.0614563,116.1460749,116.1276667
Asia,malaysia_singapore_brunei,374952350,Universiti Teknologi MARA Kampus Pasir Gudang,1.526827533,103.8734797,1.5292015,1.5243873,103.8782531,103.87014
